id,tweetid,guid,link,author,title,description,pubdate,source,favorite_count,retweet_count,lang,quoted_text,tweet_type,in_reply_to_screen_name,in_reply_to_user_id,in_reply_to_status_id,retweeted_screen_name,retweeted_user_id,retweeted_status_id,user_id,profile_image_url,user_statuses_count,user_friends_count,user_followers_count,user_created_at,user_bio,user_location,user_verified,
69,1654337124022501376,"https://twitter.com/RianaMelayu/statuses/1654337124022501376","https://twitter.com/RianaMelayu/statuses/1654337124022501376","RianaMelayu","RT @IbasNews: Mas Ibas dampingi Bapak SBY dan Mas AHY sambut hangat Ketua Umum DPP Partai Golkar, Airlangga Hartanto. (Cikeas, Sabtu, 29 Ap…","Mas Ibas dampingi Bapak SBY dan Mas AHY sambut hangat Ketua Umum DPP Partai Golkar, Airlangga Hartanto. (Cikeas, Sabtu, 29 April 2023)  #IbasNews #Ibas #EBY #EdhieBaskoroYudhoyono #pdemokrat #s14p #berjuangbersamarakyat #perubahandanperbaikan #ahy https://t.co/PUV9suWBHC","2023-05-05 00:08:01","Twitter for Android",0,16,"in","","retweet","",0,0,"IbasNews",1288864373885132800,1654321759762669568,1608615781843218433,"https://pbs.twimg.com/profile_images/1608616364050386945/ZllzX4z8_normal.jpg",1049,240,71,"2022-12-29 19:07:54","Auto Follback 🙏","","",
70,1654336809793622017,"https://twitter.com/kamilakurniawan/statuses/1654336809793622017","https://twitter.com/kamilakurniawan/statuses/1654336809793622017","kamilakurniawan","RT @IbasNews: Mas Ibas dampingi Bapak SBY dan Mas AHY sambut hangat Ketua Umum DPP Partai Golkar, Airlangga Hartanto. (Cikeas, Sabtu, 29 Ap…","Mas Ibas dampingi Bapak SBY dan Mas AHY sambut hangat Ketua Umum DPP Partai Golkar, Airlangga Hartanto. (Cikeas, Sabtu, 29 April 2023)  #IbasNews #Ibas #EBY #EdhieBaskoroYudhoyono #pdemokrat #s14p #berjuangbersamarakyat #perubahandanperbaikan #ahy https://t.co/PUV9suWBHC","2023-05-05 00:06:46","Twitter for Android",0,16,"in","","retweet","",0,0,"IbasNews",1288864373885132800,1654321759762669568,1562253378968637440,"https://pbs.twimg.com/profile_images/1562254793527009281/_YMjH_lM_normal.jpg",1702,144,119,"2022-08-23 21:40:48","RAKYAT SEDANG SUSAH NEGARA SEDANG TIDAK BAIK BAIK SAJA","Makassar, Indonesia","",
71,1654327074759528448,"https://twitter.com/deniubk/statuses/1654327074759528448","https://twitter.com/deniubk/statuses/1654327074759528448","deniubk","RT @IbasNews: Mas Ibas dampingi Bapak SBY dan Mas AHY sambut hangat Ketua Umum DPP Partai Golkar, Airlangga Hartanto. (Cikeas, Sabtu, 29 Ap…","Mas Ibas dampingi Bapak SBY dan Mas AHY sambut hangat Ketua Umum DPP Partai Golkar, Airlangga Hartanto. (Cikeas, Sabtu, 29 April 2023)  #IbasNews #Ibas #EBY #EdhieBaskoroYudhoyono #pdemokrat #s14p #berjuangbersamarakyat #perubahandanperbaikan #ahy https://t.co/PUV9suWBHC","2023-05-04 23:28:05","Twitter for Android",0,16,"in","","retweet","",0,0,"IbasNews",1288864373885132800,1654321759762669568,1219556929787187201,"https://pbs.twimg.com/profile_images/1315507363579752448/LzpKxSmd_normal.jpg",1452,427,467,"2020-01-21 04:47:00","","","",
72,1654327023031185414,"https://twitter.com/BakomstraKota/statuses/1654327023031185414","https://twitter.com/BakomstraKota/statuses/1654327023031185414","BakomstraKota","RT @IbasNews: Mas Ibas dampingi Bapak SBY dan Mas AHY sambut hangat Ketua Umum DPP Partai Golkar, Airlangga Hartanto. (Cikeas, Sabtu, 29 Ap…","Mas Ibas dampingi Bapak SBY dan Mas AHY sambut hangat Ketua Umum DPP Partai Golkar, Airlangga Hartanto. (Cikeas, Sabtu, 29 April 2023)  #IbasNews #Ibas #EBY #EdhieBaskoroYudhoyono #pdemokrat #s14p #berjuangbersamarakyat #perubahandanperbaikan #ahy https://t.co/PUV9suWBHC","2023-05-04 23:27:52","Twitter for Android",0,16,"in","","retweet","",0,0,"IbasNews",1288864373885132800,1654321759762669568,1551456273472040960,"https://pbs.twimg.com/profile_images/1600298040400936960/IJKcU-ND_normal.jpg",5433,373,513,"2022-07-25 02:36:43","Badan Komunikasi Strategis DPC Partai Demokrat Kota Tangerang  #HarapanRakyatPerjuanganDemokrat #DengarkanSuaraRakyat","","",
73,1654321759762669568,"https://twitter.com/IbasNews/statuses/1654321759762669568","https://twitter.com/IbasNews/statuses/1654321759762669568","IbasNews","Mas Ibas dampingi Bapak SBY dan Mas AHY sambut hangat Ketua Umum DPP Partai Golkar, Airlangga Hartanto. (Cikeas, Sabtu, 29 April 2023)  #IbasNews #Ibas #EBY #EdhieBaskoroYudhoyono #pdemokrat #s14p #berjuangbersamarakyat #perubahandanperbaikan #ahy https://t.co/PUV9suWBHC","Mas Ibas dampingi Bapak SBY dan Mas AHY sambut hangat Ketua Umum DPP Partai Golkar, Airlangga Hartanto. (Cikeas, Sabtu, 29 April 2023)  #IbasNews #Ibas #EBY #EdhieBaskoroYudhoyono #pdemokrat #s14p #berjuangbersamarakyat #perubahandanperbaikan #ahy https://t.co/PUV9suWBHC","2023-05-04 23:06:57","Twitter for Android",40,16,"in","","original","",0,0,"",0,0,1288864373885132800,"https://pbs.twimg.com/profile_images/1620369585240408071/olcTA3aw_normal.jpg",3669,351,3254,"2020-07-30 11:50:03","There\'s no Black & White in the Blue https://t.co/Bpy5CQ5t37","","",
74,1654208586808168450,"https://twitter.com/AIM393284865068/statuses/1654208586808168450","https://twitter.com/AIM393284865068/statuses/1654208586808168450","AIM393284865068","@Dadungkawuk41 @Relawananies AIRLANGGA HARTANTO PRODUK GAGAL NGGA BAKAL LAKU MASIH ANTEK NYA JOKOWI","@Dadungkawuk41 @Relawananies AIRLANGGA HARTANTO PRODUK GAGAL NGGA BAKAL LAKU MASIH ANTEK NYA JOKOWI","2023-05-04 15:37:15","Twitter for Android",0,0,"in","","reply","Dadungkawuk41",1273331025075007489,1654193170497024000,"",0,0,1645183661762035712,"https://pbs.twimg.com/profile_images/1650904086953476096/rvrZ9OFl_normal.jpg",468,236,41,"2023-04-09 17:55:44","semoga alloh swt slalu melindungi kita","","",
75,1654193712946376704,"https://twitter.com/AIM393284865068/statuses/1654193712946376704","https://twitter.com/AIM393284865068/statuses/1654193712946376704","AIM393284865068","@Dadungkawuk41 @Relawananies airlangga hartanto produk gagal ngga bakal laku dia masih antek jokowi","@Dadungkawuk41 @Relawananies airlangga hartanto produk gagal ngga bakal laku dia masih antek jokowi","2023-05-04 14:38:09","Twitter for Android",0,0,"in","","reply","Dadungkawuk41",1273331025075007489,1654189055356334080,"",0,0,1645183661762035712,"https://pbs.twimg.com/profile_images/1650904086953476096/rvrZ9OFl_normal.jpg",468,236,41,"2023-04-09 17:55:44","semoga alloh swt slalu melindungi kita","","",
76,1654095806654459904,"https://twitter.com/MessyHairByF/statuses/1654095806654459904","https://twitter.com/MessyHairByF/statuses/1654095806654459904","MessyHairByF","Diketahui, Golkar telah mengamanatkan Airlangga Hartanto untuk maju sebagai capres. #PrabowoPemersatu #IkutPakde Prabowo Subianto","Diketahui, Golkar telah mengamanatkan Airlangga Hartanto untuk maju sebagai capres. #PrabowoPemersatu #IkutPakde Prabowo Subianto","2023-05-04 08:09:06","Twitter Web App",0,0,"in","","reply","MessyHairByF",1600408394241744897,1654095804033011713,"",0,0,1600408394241744897,"https://pbs.twimg.com/profile_images/1600408754754756609/N9kiE7iL_normal.jpg",15102,64,60,"2022-12-07 03:34:52","mind your own mind","","",
77,1654095789105504256,"https://twitter.com/MessyHairByF/statuses/1654095789105504256","https://twitter.com/MessyHairByF/statuses/1654095789105504256","MessyHairByF","Selain itu, Cak Imin juga mengatakan bahwa simulasi capres-cawapres ini dirancang saat bertemu dengan Prabowo Subianto dan Airlangga Hartanto. #PrabowoPemersatu #IkutPakde Prabowo Subianto","Selain itu, Cak Imin juga mengatakan bahwa simulasi capres-cawapres ini dirancang saat bertemu dengan Prabowo Subianto dan Airlangga Hartanto. #PrabowoPemersatu #IkutPakde Prabowo Subianto","2023-05-04 08:09:02","Twitter Web App",0,0,"in","","reply","MessyHairByF",1600408394241744897,1654095787176136710,"",0,0,1600408394241744897,"https://pbs.twimg.com/profile_images/1600408754754756609/N9kiE7iL_normal.jpg",15102,64,60,"2022-12-07 03:34:52","mind your own mind","","",
78,1654095782679814144,"https://twitter.com/MessyHairByF/statuses/1654095782679814144","https://twitter.com/MessyHairByF/statuses/1654095782679814144","MessyHairByF","Wacana duet Prabowo Subianto dengan Airlangga Hartanto pun diungkapkan oleh Ketua Umum PKB, Cak Imin, mengatakan sudah menyiapkan simulasi pasangan capres-cawapres untuk Pilpres 2024. #PrabowoPemersatu #IkutPakde Prabowo Subianto","Wacana duet Prabowo Subianto dengan Airlangga Hartanto pun diungkapkan oleh Ketua Umum PKB, Cak Imin, mengatakan sudah menyiapkan simulasi pasangan capres-cawapres untuk Pilpres 2024. #PrabowoPemersatu #IkutPakde Prabowo Subianto","2023-05-04 08:09:00","Twitter Web App",0,0,"in","","reply","MessyHairByF",1600408394241744897,1654095780507168768,"",0,0,1600408394241744897,"https://pbs.twimg.com/profile_images/1600408754754756609/N9kiE7iL_normal.jpg",15102,64,60,"2022-12-07 03:34:52","mind your own mind","","",
79,1654082961954992129,"https://twitter.com/soffyajkt/statuses/1654082961954992129","https://twitter.com/soffyajkt/statuses/1654082961954992129","soffyajkt","Enam ketua partai yang hadir ini adalah Megawati Soekarnoputri dari PDI Perjuangan, Prabowo Subianto dari Partai Gerindra, Muhaimin Iskandar dari PKB, Airlangga Hartanto dari Partai Golkar. #PrabowoPemersatu #IkutPakde","Enam ketua partai yang hadir ini adalah Megawati Soekarnoputri dari PDI Perjuangan, Prabowo Subianto dari Partai Gerindra, Muhaimin Iskandar dari PKB, Airlangga Hartanto dari Partai Golkar. #PrabowoPemersatu #IkutPakde","2023-05-04 07:18:04","Twitter Web App",0,0,"in","","reply","soffyajkt",1614608539875684353,1654082958842802176,"",0,0,1614608539875684353,"https://pbs.twimg.com/profile_images/1642047023443771392/32TJgVMA_normal.jpg",18772,109,65,"2023-01-15 08:00:57","First of All, its  Just another side of me. X1 = ?","","",
80,1654053960473534467,"https://twitter.com/Granny_2277/statuses/1654053960473534467","https://twitter.com/Granny_2277/statuses/1654053960473534467","Granny_2277","Diketahui, Golkar telah mengamanatkan Airlangga Hartanto untuk maju sebagai capres. #PrabowoPemersatu #IkutPakde Prabowo Subianto","Diketahui, Golkar telah mengamanatkan Airlangga Hartanto untuk maju sebagai capres. #PrabowoPemersatu #IkutPakde Prabowo Subianto","2023-05-04 05:22:49","Twitter Web App",0,0,"in","","reply","Granny_2277",1623542459887419395,1654053958133100551,"",0,0,1623542459887419395,"https://pbs.twimg.com/profile_images/1623545325427519489/tzvsOqFz_normal.jpg",15036,62,58,"2023-02-08 23:41:16","","","",
81,1654053942735802368,"https://twitter.com/Granny_2277/statuses/1654053942735802368","https://twitter.com/Granny_2277/statuses/1654053942735802368","Granny_2277","Selain itu, Cak Imin juga mengatakan bahwa simulasi capres-cawapres ini dirancang saat bertemu dengan Prabowo Subianto dan Airlangga Hartanto. #PrabowoPemersatu #IkutPakde Prabowo Subianto","Selain itu, Cak Imin juga mengatakan bahwa simulasi capres-cawapres ini dirancang saat bertemu dengan Prabowo Subianto dan Airlangga Hartanto. #PrabowoPemersatu #IkutPakde Prabowo Subianto","2023-05-04 05:22:45","Twitter Web App",0,0,"in","","reply","Granny_2277",1623542459887419395,1654053940575756289,"",0,0,1623542459887419395,"https://pbs.twimg.com/profile_images/1623545325427519489/tzvsOqFz_normal.jpg",15036,62,58,"2023-02-08 23:41:16","","","",
82,1654053936154968065,"https://twitter.com/Granny_2277/statuses/1654053936154968065","https://twitter.com/Granny_2277/statuses/1654053936154968065","Granny_2277","Wacana duet Prabowo Subianto dengan Airlangga Hartanto pun diungkapkan oleh Ketua Umum PKB, Cak Imin, mengatakan sudah menyiapkan simulasi pasangan capres-cawapres untuk Pilpres 2024. #PrabowoPemersatu #IkutPakde Prabowo Subianto","Wacana duet Prabowo Subianto dengan Airlangga Hartanto pun diungkapkan oleh Ketua Umum PKB, Cak Imin, mengatakan sudah menyiapkan simulasi pasangan capres-cawapres untuk Pilpres 2024. #PrabowoPemersatu #IkutPakde Prabowo Subianto","2023-05-04 05:22:43","Twitter Web App",0,0,"in","","reply","Granny_2277",1623542459887419395,1654053934078783489,"",0,0,1623542459887419395,"https://pbs.twimg.com/profile_images/1623545325427519489/tzvsOqFz_normal.jpg",15036,62,58,"2023-02-08 23:41:16","","","",
83,1654052148534218753,"https://twitter.com/alfisahdinardi/statuses/1654052148534218753","https://twitter.com/alfisahdinardi/statuses/1654052148534218753","alfisahdinardi","Sejumlah tokoh ini diantaranya adalah Muhaimin Iskandar, Airlangga Hartanto, Mahfud MD, Erick Thohir hingga Khofifah Indar Parawansa. #PrabowoPemersatu #IkutPakde Prabowo Subianto","Sejumlah tokoh ini diantaranya adalah Muhaimin Iskandar, Airlangga Hartanto, Mahfud MD, Erick Thohir hingga Khofifah Indar Parawansa. #PrabowoPemersatu #IkutPakde Prabowo Subianto","2023-05-04 05:15:37","Twitter Web App",0,0,"in","","reply","alfisahdinardi",1614854441127284737,1654052145405255680,"",0,0,1614854441127284737,"https://pbs.twimg.com/profile_images/1641339642384646145/4-4pk2SQ_normal.jpg",17686,130,73,"2023-01-16 00:18:06","","","",
84,1654034180328787969,"https://twitter.com/mercifulove/statuses/1654034180328787969","https://twitter.com/mercifulove/statuses/1654034180328787969","mercifulove","Sejumlah tokoh ini diantaranya adalah Muhaimin Iskandar, Airlangga Hartanto, Mahfud MD, Erick Thohir hingga Khofifah Indar Parawansa. #PrabowoPemersatu #IkutPakde Prabowo Subianto","Sejumlah tokoh ini diantaranya adalah Muhaimin Iskandar, Airlangga Hartanto, Mahfud MD, Erick Thohir hingga Khofifah Indar Parawansa. #PrabowoPemersatu #IkutPakde Prabowo Subianto","2023-05-04 04:04:13","Twitter Web App",0,0,"in","","reply","mercifulove",1287936042750758912,1654034178479095809,"",0,0,1287936042750758912,"https://pbs.twimg.com/profile_images/1644150501729259520/2lvdwEk3_normal.jpg",17957,154,100,"2020-07-27 22:21:09","","","",
85,1654030578608672768,"https://twitter.com/maleyintani/statuses/1654030578608672768","https://twitter.com/maleyintani/statuses/1654030578608672768","maleyintani","Enam ketua partai yang hadir ini adalah Megawati Soekarnoputri dari PDI Perjuangan, Prabowo Subianto dari Partai Gerindra, Muhaimin Iskandar dari PKB, Airlangga Hartanto dari Partai Golkar. #PrabowoPemersatu #IkutPakde","Enam ketua partai yang hadir ini adalah Megawati Soekarnoputri dari PDI Perjuangan, Prabowo Subianto dari Partai Gerindra, Muhaimin Iskandar dari PKB, Airlangga Hartanto dari Partai Golkar. #PrabowoPemersatu #IkutPakde","2023-05-04 03:49:54","Twitter Web App",0,0,"in","","reply","maleyintani",1630608905276620802,1654030568982716417,"",0,0,1630608905276620802,"https://pbs.twimg.com/profile_images/1631170006150164481/7N-ZRCXb_normal.jpg",11543,54,47,"2023-02-28 11:40:40","","","",
86,1654002985129893889,"https://twitter.com/ACovasz/statuses/1654002985129893889","https://twitter.com/ACovasz/statuses/1654002985129893889","ACovasz","@FashionIin @alisyarief Tiga pasangan Bro - Ganjar &amp; Sandi - Prabowo &amp; Erick Thohir - Airlangga Hartanto &amp; AHY - Anies .....","@FashionIin @alisyarief Tiga pasangan Bro - Ganjar &amp; Sandi - Prabowo &amp; Erick Thohir - Airlangga Hartanto &amp; AHY - Anies .....","2023-05-04 02:00:16","Twitter for Android",0,0,"in","","reply","FashionIin",1519252466281623552,1653995526101299201,"",0,0,1486902827293151235,"https://pbs.twimg.com/profile_images/1639798228395913217/qGucI14S_normal.jpg",1380,135,93,"2022-01-27 22:24:16","Tanggung jawab membela negara adalah kewajiban seluruh warga negara","","",
87,1653974063940001793,"https://twitter.com/NurmansyahB_PD/statuses/1653974063940001793","https://twitter.com/NurmansyahB_PD/statuses/1653974063940001793","NurmansyahB_PD","Airlangga Hartarto : Partai Golkar dan Partai Demokrat Sepakat Bahwa Pemilu Itu Bukan The Winner Takes It All → https://t.co/nZ6tkAWypD  Silaturahim Airlangga Hartanto kepada SBY &amp; AHY diCikeas.  DEMOKRAT BERSAMA RAKYAT MEMPERJUANGKAN PERUBAHAN &amp; PERBAIKAN.  #DemokratS14P","Airlangga Hartarto : Partai Golkar dan Partai Demokrat Sepakat Bahwa Pemilu Itu Bukan The Winner Takes It All → https://t.co/nZ6tkAWypD  Silaturahim Airlangga Hartanto kepada SBY &amp; AHY diCikeas.  DEMOKRAT BERSAMA RAKYAT MEMPERJUANGKAN PERUBAHAN &amp; PERBAIKAN.  #DemokratS14P","2023-05-04 00:05:20","Twitter for iPhone",0,0,"in","","original","",0,0,"",0,0,1583810402198380545,"https://pbs.twimg.com/profile_images/1626570022780026882/coiFVijn_normal.jpg",281,82,25,"2022-10-22 09:20:34","s14p satu komando !!","","",
88,1653953393998831617,"https://twitter.com/RakyatdotNews/statuses/1653953393998831617","https://twitter.com/RakyatdotNews/statuses/1653953393998831617","RakyatdotNews","Konsolidasi Pemenangan di Selayar, Taufan Pawe Minta Kader Militan Menangkan Airlangga Presiden #Airlangga_Hartanto #Ketua_Golkar_Sulsel Baca Selengkapnya : https://t.co/NGouAX61Rp","Konsolidasi Pemenangan di Selayar, Taufan Pawe Minta Kader Militan Menangkan Airlangga Presiden #Airlangga_Hartanto #Ketua_Golkar_Sulsel Baca Selengkapnya : https://t.co/NGouAX61Rp","2023-05-03 22:43:12","dlvr.it",0,0,"in","","original","",0,0,"",0,0,1204303690061844481,"https://pbs.twimg.com/profile_images/1330255917867261959/Vx0zknj__normal.jpg",13884,207,124,"2019-12-10 02:36:03","Referensi informasi terkini dari peristiwa, kecelakaan, kriminal, hukum, berita unik, Politik, dan liputan khusus di Indonesia dan Internasional.","Kota Makassar","",
89,1653780650317742080,"https://twitter.com/Kriuuukid/statuses/1653780650317742080","https://twitter.com/Kriuuukid/statuses/1653780650317742080","Kriuuukid","Golkar bakal Dukung Anies di Pilpres 2024?  Hal ini lantaran ketua umum partai Golkar, Airlangga Hartanto, menemui Susilo Bambang Yudhoyono yang sekarang menjabat sebagai Ketua Majelis Tinggi Partai Demokrat. https://t.co/Rd2s4B2KiP","Golkar bakal Dukung Anies di Pilpres 2024?  Hal ini lantaran ketua umum partai Golkar, Airlangga Hartanto, menemui Susilo Bambang Yudhoyono yang sekarang menjabat sebagai Ketua Majelis Tinggi Partai Demokrat. https://t.co/Rd2s4B2KiP","2023-05-03 11:16:47","Twitter for iPhone",1,0,"in","","original","",0,0,"",0,0,1630877284197613568,"https://pbs.twimg.com/profile_images/1631172707164495872/R4qoZY_B_normal.jpg",453,1,7,"2023-03-01 05:27:17","Sekali Gigit, Berasa","","",
90,1653673641417273344,"https://twitter.com/Bisniscom/statuses/1653673641417273344","https://twitter.com/Bisniscom/statuses/1653673641417273344","Bisniscom","Airlangga Kenakan Batik Hijau Rompi Kuning, Cak Imin: Tanda-tanda Alam.    Ketua umum (Ketum) Partai Kebangkitan Bangsa (PKB), Muhaimin Iskandar atau Cak Imin bertemu dengan Ketum Golkar, Airlangga Hartanto di Resto Plataran Senayan, Rabu (3/5/2023). https://t.co/XobkJgVtdL","Airlangga Kenakan Batik Hijau Rompi Kuning, Cak Imin: Tanda-tanda Alam.    Ketua umum (Ketum) Partai Kebangkitan Bangsa (PKB), Muhaimin Iskandar atau Cak Imin bertemu dengan Ketum Golkar, Airlangga Hartanto di Resto Plataran Senayan, Rabu (3/5/2023). https://t.co/XobkJgVtdL","2023-05-03 04:11:34","Twitter Web App",1,0,"in","","original","",0,0,"",0,0,118646322,"https://pbs.twimg.com/profile_images/1598573955513692160/leorpOyo_normal.jpg",1462645,62,1149301,"2010-03-01 04:56:53","Akun resmi https://t.co/v4FxOxsw5z. Kami menyajikan berita, analisis, serta navigasi bisnis dan investasi tepercaya.","Jakarta, Indonesia","",
91,1653670749872480256,"https://twitter.com/alineadotid/statuses/1653670749872480256","https://twitter.com/alineadotid/statuses/1653670749872480256","alineadotid","Cara Cak Imin memaknai batik hijau Airlangga Hartanto https://t.co/C6j1bsTN8M https://t.co/lBKxIaWzzg","Cara Cak Imin memaknai batik hijau Airlangga Hartanto https://t.co/C6j1bsTN8M https://t.co/lBKxIaWzzg","2023-05-03 04:00:05","Alinea.id",0,0,"in","","original","",0,0,"",0,0,354168059,"https://pbs.twimg.com/profile_images/976325355626684416/D7ookDki_normal.jpg",101490,4,575823,"2011-08-13 03:28:13","Akun resmi https://t.co/GRpr41YENN, situs berita digital untuk pengguna internet cerdas.","Indonesia","",
92,1653554980627054592,"https://twitter.com/mediaindonesia/statuses/1653554980627054592","https://twitter.com/mediaindonesia/statuses/1653554980627054592","mediaindonesia","Ketum Golkar Airlangga hartanto dinilai lebih realistis untuk menjadi bakal calon wakil presiden dibandingkan capres.  https://t.co/IJfwU3zqPI https://t.co/oQeu3nsfJn","Ketum Golkar Airlangga hartanto dinilai lebih realistis untuk menjadi bakal calon wakil presiden dibandingkan capres.  https://t.co/IJfwU3zqPI https://t.co/oQeu3nsfJn","2023-05-02 20:20:03","micom",1,0,"in","","original","",0,0,"",0,0,68930552,"https://pbs.twimg.com/profile_images/1613513754570022912/UnVoOc7Y_normal.jpg",827922,81,1737250,"2009-08-26 04:17:20","Akun Twitter Resmi Media Indonesia | Referensi Bangsa | #EditorialMI","Jakarta - Indonesia","",
93,1653228656800698368,"https://twitter.com/teropongmetro/statuses/1653228656800698368","https://twitter.com/teropongmetro/statuses/1653228656800698368","teropongmetro","PKS Sebut Airlangga Hartanto Bisa Jadi Cawapres Anies Baswedan https://t.co/5vQcssB0ZK lewat @PKSejahtera @FPKSDPRRI @PKSMUDAcom @PKSDKIJakarta @pksjabar @PKSLampung @pkskaltim @airlangga_hrt @ganjarpranowo @aniesbaswedan @NasDem @AgusYudhoyono @PDemokrat @SBYudhoyono @aheryawan","PKS Sebut Airlangga Hartanto Bisa Jadi Cawapres Anies Baswedan https://t.co/5vQcssB0ZK lewat @PKSejahtera @FPKSDPRRI @PKSMUDAcom @PKSDKIJakarta @pksjabar @PKSLampung @pkskaltim @airlangga_hrt @ganjarpranowo @aniesbaswedan @NasDem @AgusYudhoyono @PDemokrat @SBYudhoyono @aheryawan","2023-05-01 22:43:21","Twitter Web App",1,0,"in","","original","",0,0,"",0,0,947474964378148864,"https://pbs.twimg.com/profile_images/1511604418286088193/pFQujXWP_normal.jpg",10131,4669,1461,"2017-12-31 09:30:09","wanita solehah","Surabaya","",
94,1653197020029685762,"https://twitter.com/indojurnalid/statuses/1653197020029685762","https://twitter.com/indojurnalid/statuses/1653197020029685762","indojurnalid","Ketum Golkar Airlangga Hartanto, menemui Ketum Demokrat AHY. Pertemuan ini bisa membuat Anies Baswedan terancam batal nyapres, kok bisa?  #Golkar #AniesBaswedan #Demokrat https://t.co/xSHoYvz5B4","Ketum Golkar Airlangga Hartanto, menemui Ketum Demokrat AHY. Pertemuan ini bisa membuat Anies Baswedan terancam batal nyapres, kok bisa?  #Golkar #AniesBaswedan #Demokrat https://t.co/xSHoYvz5B4","2023-05-01 20:37:39","Twitter Web App",0,0,"in","","original","",0,0,"",0,0,1642416044303355904,"https://pbs.twimg.com/profile_images/1645823468263571457/vePvNtro_normal.jpg",223,137,6,"2023-04-02 02:38:02","Sumber Informasi Indonesia","","",
95,1653009091936272384,"https://twitter.com/christyo90/statuses/1653009091936272384","https://twitter.com/christyo90/statuses/1653009091936272384","christyo90","@LambeResing Bikin versi airlangga hartanto dong ray @rayestu","@LambeResing Bikin versi airlangga hartanto dong ray @rayestu","2023-05-01 08:10:53","Twitter for Android",0,0,"in","","reply","LambeResing",1268958732794261505,1652991863195070467,"",0,0,308363193,"https://pbs.twimg.com/profile_images/1141970586702192640/U2U01-Go_normal.jpg",22736,426,662,"2011-05-31 04:37:02","+6221","Jakarta Capital Region, Indone","",
96,1652997044292943877,"https://twitter.com/ibas_id14/statuses/1652997044292943877","https://twitter.com/ibas_id14/statuses/1652997044292943877","ibas_id14","Mas Ibas dampingi Bapak SBY dan Mas AHY sambut hangat Ketua Umum DPP Partai Golkar, Airlangga Hartanto di Cikeas, Sabtu (29/4/ 2023).  Semoga silaturahmi yg terjalin dpt menjaga semangat untuk terus mengabdikan diri pd kehidupan rakyat menuju perubahan &amp; perbaikan.  #IbasNews https://t.co/83rwssQQlA","Mas Ibas dampingi Bapak SBY dan Mas AHY sambut hangat Ketua Umum DPP Partai Golkar, Airlangga Hartanto di Cikeas, Sabtu (29/4/ 2023).  Semoga silaturahmi yg terjalin dpt menjaga semangat untuk terus mengabdikan diri pd kehidupan rakyat menuju perubahan &amp; perbaikan.  #IbasNews https://t.co/83rwssQQlA","2023-05-01 07:23:01","Twitter for Android",4,0,"in","","original","",0,0,"",0,0,1302162922064363520,"https://pbs.twimg.com/profile_images/1523555893723660288/_Y9JGwC1_normal.jpg",4267,401,1136,"2020-09-05 04:33:44","","","",
97,1652931835977162752,"https://twitter.com/Hum4nNeRr0R_/statuses/1652931835977162752","https://twitter.com/Hum4nNeRr0R_/statuses/1652931835977162752","Hum4nNeRr0R_","Agus Harimurti Yudhoyono: 2,8% Sandiaga Salahuddin Uno: 1,7% Muhaimin Iskandar: 1,6% Airlangga Hartanto: 0,7% Puan Maharani: 0,5% tidak tahu/tidak jawab: 7,8%. #IkutPakde Prabowo Subianto","Agus Harimurti Yudhoyono: 2,8% Sandiaga Salahuddin Uno: 1,7% Muhaimin Iskandar: 1,6% Airlangga Hartanto: 0,7% Puan Maharani: 0,5% tidak tahu/tidak jawab: 7,8%. #IkutPakde Prabowo Subianto","2023-05-01 03:03:54","Twitter Web App",0,0,"in","","reply","Hum4nNeRr0R_",1614845150173462528,1652931833938743296,"",0,0,1614845150173462528,"https://pbs.twimg.com/profile_images/1641647403890806786/KdgDQsZX_normal.jpg",18452,148,73,"2023-01-15 23:41:28","fuck annoying","","",
98,1652931828167380992,"https://twitter.com/Hum4nNeRr0R_/statuses/1652931828167380992","https://twitter.com/Hum4nNeRr0R_/statuses/1652931828167380992","Hum4nNeRr0R_","Airlangga Hartanto: 0,4% Puan Maharani: 0,3% Muhammad Zainul Majdi: 0,3% Zulkifli Hasan: 0,3% Yahya Cholil Staquf: 0,1% Luhut Binsar Pandjaitan: 0,1% #IkutPakde Prabowo Subianto","Airlangga Hartanto: 0,4% Puan Maharani: 0,3% Muhammad Zainul Majdi: 0,3% Zulkifli Hasan: 0,3% Yahya Cholil Staquf: 0,1% Luhut Binsar Pandjaitan: 0,1% #IkutPakde Prabowo Subianto","2023-05-01 03:03:52","Twitter Web App",0,0,"in","","reply","Hum4nNeRr0R_",1614845150173462528,1652931826212814848,"",0,0,1614845150173462528,"https://pbs.twimg.com/profile_images/1641647403890806786/KdgDQsZX_normal.jpg",18452,148,73,"2023-01-15 23:41:28","fuck annoying","","",
99,1652848285118504960,"https://twitter.com/pakeenanya/statuses/1652848285118504960","https://twitter.com/pakeenanya/statuses/1652848285118504960","pakeenanya","@zzepphyr airlangga hartanto","@zzepphyr airlangga hartanto","2023-04-30 21:31:54","Twitter Web App",0,0,"in","","reply","zzepphyr",1208553573832781827,1652721337868365824,"",0,0,924473762086510592,"https://pbs.twimg.com/profile_images/1637781992208203779/wNxX-_gs_normal.jpg",3700,170,288,"2017-10-28 23:11:35","ayo aja gwe mah","","",
