id,tweetid,guid,link,author,title,description,pubdate,source,favorite_count,retweet_count,lang,quoted_text,tweet_type,in_reply_to_screen_name,in_reply_to_user_id,in_reply_to_status_id,retweeted_screen_name,retweeted_user_id,retweeted_status_id,user_id,profile_image_url,user_statuses_count,user_friends_count,user_followers_count,user_created_at,user_bio,user_location,user_verified,
842,1652582616842010624,"https://twitter.com/SbyTerkini/statuses/1652582616842010624","https://twitter.com/SbyTerkini/statuses/1652582616842010624","SbyTerkini","RT @JatimPemprov: Untuk memastikan kelancaran arus balik pelanggan Kereta Api di Daop 8 Surabaya,  Gubernur Jawa Timur Khofifah Indar Paraw…","Untuk memastikan kelancaran arus balik pelanggan Kereta Api di Daop 8 Surabaya,  Gubernur Jawa Timur Khofifah Indar Parawansa meninjau pelayanan pelanggan di Stasiun Surabaya Pasarturi, Minggu 30 April 2023 . @KhofifahIP @EmilDardak @kemenhub151 @KAI121 https://t.co/FLdxDmFVtF","2023-04-30 03:56:14","Twitter for Android",0,4,"in","","retweet","",0,0,"JatimPemprov",771337601269714944,1652581231463374848,1257635478741725184,"https://pbs.twimg.com/profile_images/1401983409992343552/uMr5UixU_normal.jpg",3884,18,104,"2020-05-05 07:37:34","Pengen Info Terupdate & Terkini Seputar SURABAYA! Yo iki rek. Mention @sbyterkini untuk Retweet","Kota Surabaya, Jawa Timur","",
843,1652581231463374848,"https://twitter.com/JatimPemprov/statuses/1652581231463374848","https://twitter.com/JatimPemprov/statuses/1652581231463374848","JatimPemprov","Untuk memastikan kelancaran arus balik pelanggan Kereta Api di Daop 8 Surabaya,  Gubernur Jawa Timur Khofifah Indar Parawansa meninjau pelayanan pelanggan di Stasiun Surabaya Pasarturi, Minggu 30 April 2023 . @KhofifahIP @EmilDardak @kemenhub151 @KAI121 https://t.co/FLdxDmFVtF","Untuk memastikan kelancaran arus balik pelanggan Kereta Api di Daop 8 Surabaya,  Gubernur Jawa Timur Khofifah Indar Parawansa meninjau pelayanan pelanggan di Stasiun Surabaya Pasarturi, Minggu 30 April 2023 . @KhofifahIP @EmilDardak @kemenhub151 @KAI121 https://t.co/FLdxDmFVtF","2023-04-30 03:50:43","Twitter for Android",3,4,"in","","original","",0,0,"",0,0,771337601269714944,"https://pbs.twimg.com/profile_images/771343509609558018/rszi24hn_normal.jpg",18481,291,90574,"2016-09-01 09:23:09","Akun Resmi Pemerintah Provinsi Jawa Timur timmedsos@jatimprov.go.id","Jawa Timur, Indonesia","",
844,1652579713020477440,"https://twitter.com/GladysNegeri/statuses/1652579713020477440","https://twitter.com/GladysNegeri/statuses/1652579713020477440","GladysNegeri","sementara nama lainnya, Agus Harimurti Yudhoyono (8.0%), Khofifah Indar Parawansa (6.9%), Mahfud MD (5.5%), Puan Maharani (3.0%), Muhaimin Iskandar (3.1%), Andika Perkasa (2.7%), dan Airlangga Hartarto (2.2%). #BersamaJuara Ridwan Kamil","sementara nama lainnya, Agus Harimurti Yudhoyono (8.0%), Khofifah Indar Parawansa (6.9%), Mahfud MD (5.5%), Puan Maharani (3.0%), Muhaimin Iskandar (3.1%), Andika Perkasa (2.7%), dan Airlangga Hartarto (2.2%). #BersamaJuara Ridwan Kamil","2023-04-30 03:44:41","Twitter Web App",0,0,"in","","reply","GladysNegeri",296958944,1652579708725526529,"",0,0,296958944,"https://pbs.twimg.com/profile_images/1415127696451936257/4miZxgTp_normal.jpg",2050,451,349,"2011-05-11 13:47:48","","","",
845,1652579708213809152,"https://twitter.com/badaiabies/statuses/1652579708213809152","https://twitter.com/badaiabies/statuses/1652579708213809152","badaiabies","sementara nama lainnya, Agus Harimurti Yudhoyono (8.0%), Khofifah Indar Parawansa (6.9%), Mahfud MD (5.5%), Puan Maharani (3.0%), Muhaimin Iskandar (3.1%), Andika Perkasa (2.7%), dan Airlangga Hartarto (2.2%). #BersamaJuara Ridwan Kamil","sementara nama lainnya, Agus Harimurti Yudhoyono (8.0%), Khofifah Indar Parawansa (6.9%), Mahfud MD (5.5%), Puan Maharani (3.0%), Muhaimin Iskandar (3.1%), Andika Perkasa (2.7%), dan Airlangga Hartarto (2.2%). #BersamaJuara Ridwan Kamil","2023-04-30 03:44:40","Twitter Web App",0,0,"in","","reply","badaiabies",263874000,1652579704166121472,"",0,0,263874000,"https://pbs.twimg.com/profile_images/1415133228822716420/dsxQ4TlM_normal.jpg",27833,401,556,"2011-03-10 17:27:38","","","",
846,1652579704665407489,"https://twitter.com/GladysNegeri/statuses/1652579704665407489","https://twitter.com/GladysNegeri/statuses/1652579704665407489","GladysNegeri","Khofifah Indar Parawansa (6.7%), Mahfud MD (4.8%), Andika Perkasa (2.7%), Puan Maharani (2.5%), Muhaimin Iskandar (2.4%), dan Airlangga Hartarto (1.9%),” katanya. #BersamaJuara Ridwan Kamil","Khofifah Indar Parawansa (6.7%), Mahfud MD (4.8%), Andika Perkasa (2.7%), Puan Maharani (2.5%), Muhaimin Iskandar (2.4%), dan Airlangga Hartarto (1.9%),” katanya. #BersamaJuara Ridwan Kamil","2023-04-30 03:44:39","Twitter Web App",0,0,"in","","reply","GladysNegeri",296958944,1652579700160761856,"",0,0,296958944,"https://pbs.twimg.com/profile_images/1415127696451936257/4miZxgTp_normal.jpg",2050,451,349,"2011-05-11 13:47:48","","","",
847,1652579700961853441,"https://twitter.com/indonesia_lah/statuses/1652579700961853441","https://twitter.com/indonesia_lah/statuses/1652579700961853441","indonesia_lah","sementara nama lainnya, Agus Harimurti Yudhoyono (8.0%), Khofifah Indar Parawansa (6.9%), Mahfud MD (5.5%), Puan Maharani (3.0%), Muhaimin Iskandar (3.1%), Andika Perkasa (2.7%), dan Airlangga Hartarto (2.2%). #BersamaJuara Ridwan Kamil","sementara nama lainnya, Agus Harimurti Yudhoyono (8.0%), Khofifah Indar Parawansa (6.9%), Mahfud MD (5.5%), Puan Maharani (3.0%), Muhaimin Iskandar (3.1%), Andika Perkasa (2.7%), dan Airlangga Hartarto (2.2%). #BersamaJuara Ridwan Kamil","2023-04-30 03:44:38","Twitter Web App",0,0,"in","","reply","indonesia_lah",298566475,1652579697002426368,"",0,0,298566475,"https://pbs.twimg.com/profile_images/1415115519229763588/hVZ_mdgu_normal.jpg",2255,524,185,"2011-05-14 10:57:53","","","",
848,1652579699141275649,"https://twitter.com/badaiabies/statuses/1652579699141275649","https://twitter.com/badaiabies/statuses/1652579699141275649","badaiabies","Khofifah Indar Parawansa (6.7%), Mahfud MD (4.8%), Andika Perkasa (2.7%), Puan Maharani (2.5%), Muhaimin Iskandar (2.4%), dan Airlangga Hartarto (1.9%),” katanya. #BersamaJuara Ridwan Kamil","Khofifah Indar Parawansa (6.7%), Mahfud MD (4.8%), Andika Perkasa (2.7%), Puan Maharani (2.5%), Muhaimin Iskandar (2.4%), dan Airlangga Hartarto (1.9%),” katanya. #BersamaJuara Ridwan Kamil","2023-04-30 03:44:38","Twitter Web App",0,0,"in","","reply","badaiabies",263874000,1652579695291170816,"",0,0,263874000,"https://pbs.twimg.com/profile_images/1415133228822716420/dsxQ4TlM_normal.jpg",27833,401,556,"2011-03-10 17:27:38","","","",
849,1652579692418043905,"https://twitter.com/indonesia_lah/statuses/1652579692418043905","https://twitter.com/indonesia_lah/statuses/1652579692418043905","indonesia_lah","Khofifah Indar Parawansa (6.7%), Mahfud MD (4.8%), Andika Perkasa (2.7%), Puan Maharani (2.5%), Muhaimin Iskandar (2.4%), dan Airlangga Hartarto (1.9%),” katanya. #BersamaJuara Ridwan Kamil","Khofifah Indar Parawansa (6.7%), Mahfud MD (4.8%), Andika Perkasa (2.7%), Puan Maharani (2.5%), Muhaimin Iskandar (2.4%), dan Airlangga Hartarto (1.9%),” katanya. #BersamaJuara Ridwan Kamil","2023-04-30 03:44:36","Twitter Web App",0,0,"in","","reply","indonesia_lah",298566475,1652579688714493953,"",0,0,298566475,"https://pbs.twimg.com/profile_images/1415115519229763588/hVZ_mdgu_normal.jpg",2255,524,185,"2011-05-14 10:57:53","","","",
850,1652579073846292481,"https://twitter.com/huda183/statuses/1652579073846292481","https://twitter.com/huda183/statuses/1652579073846292481","huda183","RT @UusRsd: Kalo ngebandingin jgn skarang dong gaes, bandingkan saat Anies dan Ganjar sama-sama jadi gubernur.  Ini baru keren👍tahun 2021 1…","Kalo ngebandingin jgn skarang dong gaes, bandingkan saat Anies dan Ganjar sama-sama jadi gubernur.  Ini baru keren👍tahun 2021 1. DKI Jakarta-Anies Baswedan: 37,2% 2. Jawa Tengah-Ganjar Pranowo: 29,1% 3. Jawa Barat-Ridwan Kamil: 19,0% 4. Jawa Timur-Khofifah Indar Parawansa: 12,6% https://t.co/Nixf9UyIYK https://t.co/7vAic4NHws","2023-04-30 03:42:09","Twitter Web App",0,3,"in","","quote","",0,0,"UusRsd",212462850,1652477767693512706,145932115,"https://pbs.twimg.com/profile_images/1611265316763631617/1bkwqwzz_normal.jpg",38248,1667,1087,"2010-05-20 02:31:49","BEAUTIFUL togetherness with #TolakJIL #TanpaJIL #IndonesiaTanpaJIL and #IndonesiaTanpaLiberal","Sidoarjo, Indonesia","",
851,1652578059856547840,"https://twitter.com/KurniawanRicho/statuses/1652578059856547840","https://twitter.com/KurniawanRicho/statuses/1652578059856547840","KurniawanRicho","RT @mohmahfudmd: Silaturrahim halal bihalal ke kediaman Rais Aam PBNU KH Miftachul Ahyar di Surabaya. Kunjungan pd Jum\'at (29/4) ini dilanj…","Silaturrahim halal bihalal ke kediaman Rais Aam PBNU KH Miftachul Ahyar di Surabaya. Kunjungan pd Jum\'at (29/4) ini dilanjutkan silaturrahim halal bihalal dgn  Gub. Jatim Ibu Khofifah Indar Parawansa bersama pimpinan ponpes dan akademisi Jawa Timur. Kullu aam wa antum bikhair 🙏. https://t.co/66l5MQ864q","2023-04-30 03:38:07","Twitter for Android",0,107,"in","","retweet","",0,0,"mohmahfudmd",282006208,1652470162279522304,1458617708,"https://pbs.twimg.com/profile_images/1445559979407134733/aK2lIyIK_normal.jpg",396754,359,737,"2013-05-25 23:14:36","ex-Chairman of XI-XII IS 4 19.07.2016-19.07.2017-17.07.2018 | @JKT48Sukowati @officialJKT48 @N_ShaniJKT48 @Y_ChikaJKT48 | WA : 08985275605 | IG: Kurniatio99","Sragen, Jawa Tengah","",
852,1652572074605694977,"https://twitter.com/dulbedul911/statuses/1652572074605694977","https://twitter.com/dulbedul911/statuses/1652572074605694977","dulbedul911","Airlangga 1,2 persen Muhaimin 0,5 persen Khofifah Indar Parawansa 0,4      persen Gatot Nurmantyo 0,4 persen Budi Gunawan 0,3 persen Bambang Soesatyo 0,1 persen #PrabowoDicintaiMilenial #IkutPakde Prabowo Subianto","Airlangga 1,2 persen Muhaimin 0,5 persen Khofifah Indar Parawansa 0,4      persen Gatot Nurmantyo 0,4 persen Budi Gunawan 0,3 persen Bambang Soesatyo 0,1 persen #PrabowoDicintaiMilenial #IkutPakde Prabowo Subianto","2023-04-30 03:14:20","Twitter Web App",0,0,"in","","reply","dulbedul911",1615709518142517248,1652572071019577346,"",0,0,1615709518142517248,"https://pbs.twimg.com/profile_images/1624089083831287808/s1eR_Zgf_normal.jpg",16187,89,53,"2023-01-18 08:56:02","FORTIS FORTUNA ADIUVAT III","San Andreas","",
853,1652571546341498880,"https://twitter.com/ToniKries/statuses/1652571546341498880","https://twitter.com/ToniKries/statuses/1652571546341498880","ToniKries","RT @mohmahfudmd: Silaturrahim halal bihalal ke kediaman Rais Aam PBNU KH Miftachul Ahyar di Surabaya. Kunjungan pd Jum\'at (29/4) ini dilanj…","Silaturrahim halal bihalal ke kediaman Rais Aam PBNU KH Miftachul Ahyar di Surabaya. Kunjungan pd Jum\'at (29/4) ini dilanjutkan silaturrahim halal bihalal dgn  Gub. Jatim Ibu Khofifah Indar Parawansa bersama pimpinan ponpes dan akademisi Jawa Timur. Kullu aam wa antum bikhair 🙏. https://t.co/66l5MQ864q","2023-04-30 03:12:14","Twitter for Android",0,107,"in","","retweet","",0,0,"mohmahfudmd",282006208,1652470162279522304,1588123736095719424,"https://pbs.twimg.com/profile_images/1588125084170203136/ELN6CWTD_normal.jpg",52,90,4,"2022-11-03 07:00:34","Baik sama orang blm tentu orang ituh menghargai kitu","Malaysia","",
854,1652567744318164992,"https://twitter.com/arakarakan69/statuses/1652567744318164992","https://twitter.com/arakarakan69/statuses/1652567744318164992","arakarakan69","Airlangga 1,2 persen Muhaimin 0,5 persen Khofifah Indar Parawansa 0,4      persen Gatot Nurmantyo 0,4 persen Budi Gunawan 0,3 persen Bambang Soesatyo 0,1 persen #PrabowoDicintaiMilenial #IkutPakde Prabowo Subianto","Airlangga 1,2 persen Muhaimin 0,5 persen Khofifah Indar Parawansa 0,4      persen Gatot Nurmantyo 0,4 persen Budi Gunawan 0,3 persen Bambang Soesatyo 0,1 persen #PrabowoDicintaiMilenial #IkutPakde Prabowo Subianto","2023-04-30 02:57:08","Twitter Web App",0,0,"in","","reply","arakarakan69",1615702522496430080,1652567740421660674,"",0,0,1615702522496430080,"https://pbs.twimg.com/profile_images/1624088269502976000/JeNtm5l4_normal.jpg",16504,76,51,"2023-01-18 08:28:12","FORTIS FORTUNA ADIUVAT II","San Andreas","",
855,1652563644742524930,"https://twitter.com/itstuti100/statuses/1652563644742524930","https://twitter.com/itstuti100/statuses/1652563644742524930","itstuti100","Airlangga 1,2 persen Muhaimin 0,5 persen Khofifah Indar Parawansa 0,4      persen Gatot Nurmantyo 0,4 persen Budi Gunawan 0,3 persen Bambang Soesatyo 0,1 persen #PrabowoDicintaiMilenial #IkutPakde Prabowo Subianto","Airlangga 1,2 persen Muhaimin 0,5 persen Khofifah Indar Parawansa 0,4      persen Gatot Nurmantyo 0,4 persen Budi Gunawan 0,3 persen Bambang Soesatyo 0,1 persen #PrabowoDicintaiMilenial #IkutPakde Prabowo Subianto","2023-04-30 02:40:50","Twitter Web App",0,0,"in","","reply","itstuti100",3306055003,1652563641127026693,"",0,0,3306055003,"https://pbs.twimg.com/profile_images/1624085680027742208/YYhoJrKz_normal.jpg",16639,273,160,"2015-08-04 08:42:46","FORTIS FORTUNA ADIUVAT I","San Andreas","",
856,1652563097088061443,"https://twitter.com/GagakNewww/statuses/1652563097088061443","https://twitter.com/GagakNewww/statuses/1652563097088061443","GagakNewww","RT @mohmahfudmd: Silaturrahim halal bihalal ke kediaman Rais Aam PBNU KH Miftachul Ahyar di Surabaya. Kunjungan pd Jum\'at (29/4) ini dilanj…","Silaturrahim halal bihalal ke kediaman Rais Aam PBNU KH Miftachul Ahyar di Surabaya. Kunjungan pd Jum\'at (29/4) ini dilanjutkan silaturrahim halal bihalal dgn  Gub. Jatim Ibu Khofifah Indar Parawansa bersama pimpinan ponpes dan akademisi Jawa Timur. Kullu aam wa antum bikhair 🙏. https://t.co/66l5MQ864q","2023-04-30 02:38:40","Twitter for Android",0,107,"in","","retweet","",0,0,"mohmahfudmd",282006208,1652470162279522304,1602672511392526336,"https://pbs.twimg.com/profile_images/1631236045743476745/n74XqOLW_normal.jpg",23374,495,689,"2022-12-13 09:31:40","Santri yg selalu menanti tetesan ilmu dari Kiyai akun @GagakNew dan @GagakNeww lagi sakit (Akun ke 11) NKRI akan damai tanpa HTI dan FPI","Cipayung Jaktim","",
857,1652559354216996867,"https://twitter.com/NewsMotiva/statuses/1652559354216996867","https://twitter.com/NewsMotiva/statuses/1652559354216996867","NewsMotiva","RT @mohmahfudmd: Silaturrahim halal bihalal ke kediaman Rais Aam PBNU KH Miftachul Ahyar di Surabaya. Kunjungan pd Jum\'at (29/4) ini dilanj…","Silaturrahim halal bihalal ke kediaman Rais Aam PBNU KH Miftachul Ahyar di Surabaya. Kunjungan pd Jum\'at (29/4) ini dilanjutkan silaturrahim halal bihalal dgn  Gub. Jatim Ibu Khofifah Indar Parawansa bersama pimpinan ponpes dan akademisi Jawa Timur. Kullu aam wa antum bikhair 🙏. https://t.co/66l5MQ864q","2023-04-30 02:23:47","Twitter for Android",0,107,"in","","retweet","",0,0,"mohmahfudmd",282006208,1652470162279522304,1603847196687839233,"https://pbs.twimg.com/profile_images/1603847598984478720/tbYmCPTx_normal.png",1213,494,42,"2022-12-16 15:20:40","Berguna bagi orang lain","","",
